,country,region,text,page
621,FINLAND,JORF = Journal officiel de la République francaise,"Oct. 3 Ordinance respecting compensation for loss of wages resulting from cessation of work during the national insurrection or from circum- stances arising out of the state of war. €J.O.R.F. 4th October, 1944, p. 870) Fr. 9 (C) ",39
622,FINLAND,JORF = Journal officiel de la République francaise,"Oct. 12 Ordinance to declare invalid all texts relating to the corporative organisation of agriculture™ , to supersede the Ordinance of 26th July, 1944, respecting the same subject, and to provide for a provisional occupational organisation of agriculture. (J.O.R.F. 13th October, 1944, pp. 924-926) ",39
623,FINLAND,JORF = Journal officiel de la République francaise,"Oct. 20 Ordinance respecting admission to social insurance [maximum limit increased to 60,000 francs}. (J.O.R.F. 21st October, 1944, p. 1032) ",39
624,FINLAND,JORF = Journal officiel de la République francaise,"Nov. 3 Ordinance to amend the second paragraph of section 2 of the Act of Oth April, 1898"", respecting industrial accidents. (J.O.R.F. 4th November, 1944, p. 1177; erratum: J.O. 7th November, 1944, p. 1204) Fr. 12 (A) ",39
625,FINLAND,JORF = Journal officiel de la République francaise,"Noy. 6 Ordinance respecting the bodies known as colonial organising committees and. occupational organisations. (J.O.R.F. 6th and 7th November, 1944, p. 1204) ",39
626,FINLAND,JORF = Journal officiel de la République francaise,J.O.R.F. = Journal officiel de la République francaise. ,39
627,FINLAND,JORF = Journal officiel de la République francaise,7.S. 1938 (Fr. 9). —“L.S. 1935 (Fr. 13); 1938 (Fr. 10); 1943 (Fr. 1. A). + ,39
628,FINLAND,JORF = Journal officiel de la République francaise,194i—Indexes Ii — 40 — ,40
629,FINLAND,JORF = Journal officiel de la République francaise,"Nov. 8 Decree to issue administrative regulations under the Decree of 30th October, 1935, as amended, respecting social insurance in agricul- ture“, (J.O.R.F. 22nd November, 1944, p. 1428) ",40
630,FINLAND,JORF = Journal officiel de la République francaise,"Nov. 9 Decree respecting the application in Algeria and the colonies of the Decree of 24th May, 1938, respecting vocational guidance and training™. (J.O.R.F, 12-14th November, 1944, p. 1303) ",40
631,FINLAND,JORF = Journal officiel de la République francaise,"Nov. 17 Ordinance to declare valid the measures relating to industrial acci- dents promulgated-since 16th June, 1940. (J.O.R.F. 19th November, 1944, p. 1382; erratum: 29th November, 1944, p. 1544) Fr. 12 (B) Dec. 2 Ordinance to continue in operation [until lst January, 1945] the provisions of the Acts of 8th January and 20th May, 1944, respecting compensation for loss of wages resulting from circumstances arising out of the state of war [L.S. 1944 (Fr. 9 A and B)]. J.ORF. 8th December, 1944, pp. 1752-1753; erratum: 9th December, 1944, p. 1773) ",40
632,FINLAND,JORF = Journal officiel de la République francaise,"Dec. 5 Decree to increase unemployment allowances. (J.O.R.F. 6th De- cember, 1944, pp. 1700-1701; erratum: 9th December, 1944, p. 1778) ",40
633,FINLAND,JORF = Journal officiel de la République francaise,"Dec. 15 Ordinance respecting compensation for industrial accidents resulting from acts of war. (J.O.R.F. 16th December, 1944, pp. 1916-1917; erratum: J.O. 22nd December, 1944, p. 2014) Fr. 10 ",40
634,FINLAND,JORF = Journal officiel de la République francaise,"Dec. 15 Ordinance to increase miners’ pensions. (J.O.R.F. 16th December, 1944, pp. 1917-1918; errata: J.O. Sth January, 1945, p. 50) Fr. 11 ",40
635,FINLAND,JORF = Journal officiel de la République francaise,"Dec. 15 Decree to lay down conditions for the administration of the Ordi- nance of 15th December, 1944, respecting compensation for industrial accidents resulting from acts of war. (J.O.R.F. 16th December, 1944, p. 1926; erratum: 22nd December, 1944, p. 2020) ",40
636,FINLAND,JORF = Journal officiel de la République francaise,"Dec. 21 Ordinance to amend sections 99c and 107 of the First Book of the Labour Code [penalties]. (J.O.R.F. 22nd December, 1944, p. 2013) ",40
637,FINLAND,JORF = Journal officiel de la République francaise,"Dec. 26 Decree No. 45-30, to lay down provisional rules for the occupa- tional organisation of agriculture. (J.O.R.F. 8th and 9th January, 1945, pp. 117-118) ",40
638,FINLAND,JORF = Journal officiel de la République francaise,"Dec. 26 Ordinance relating to the situation of deported and defaulting persons in connection with social insurance legislation. (J.O.R.F. 27th December, 1944, pp. 2078-2079; erratum: J.O.R.F. 10th Janua- ry, 1945, p. 127) ",40
639,FINLAND,JORF = Journal officiel de la République francaise,"Dec. 30 Ordinance respecting the financing of the social insurance system. (J.O.R.F. 31st December, 1944, pp. 2197-2198) Fr. 8 (E) ",40
640,FINLAND,JORF = Journal officiel de la République francaise,"Dec. 30 Ordinance relating to the financing of the old age allowance for employees not included in social insurance [repeals the Act of 20th January, 1942, instituting an equalisation fund]. (J.O.R.F. 3lst December, 1944, pp. 2198-2199) B. VICHY GOVERNMENT ",40
641,FINLAND,JORF = Journal officiel de la République francaise,"Jan. 1 Act No. 1, respecting the General Commissariat for French labour in Germany. (J.O.E.F. 12th January, 1944, pp. 149-150) ",40
642,FINLAND,JORF = Journal officiel de la République francaise,"Jan. 4 Act No. 53, respecting the levying of contributions under the social insurance system for agriculture. (J.O.E.F. 5th March, 1944, p. 698) Fr. 8 (A) ",40
643,FINLAND,JORF = Journal officiel de la République francaise,J.O.R.F. = Journal officiel de la République francaise. ,40
644,FINLAND,JORF = Journal officiel de la République francaise,"J.O:R.F, 25th May, 1938, p. 5904. 4] — 1944—Indexes II ",40
645,FINLAND,JORF = Journal officiel de la République francaise,"Jan. 5 Act No. 6, to amend the Act of 18th January, 1929”, respecting apprenticeship in agriculture. (J.O.E.F. 15th January, 1944, p. 174) ",41
646,FINLAND,JORF = Journal officiel de la République francaise,"Jan. 8 Act No. 10, respecting compensation for loss of wages resulting from circumstances arising out of the state of war. (J.O.E.F. 10th and 11th January, 1944, pp. 141-142) Fr. 9 (A) ",41
647,FINLAND,JORF = Journal officiel de la République francaise,"Jan. 27 Act No. 33, respecting the making up of, and compensation for, time lost as a result of collective interruption of work caused by air raids [repeals the Decree of lst June, 1940]. (J.O.E.F. 29th January, 1944, p. 323) ",41
648,FINLAND,JORF = Journal officiel de la République francaise,"Jan. 28 Act No. 39, to amend Act No. 694 of 23rd December, 1943, which set up a Superior Labour Council and three information centres. (J.O.E.F. 30th January, 1944, p. 327; erratum: 18th February, 1944, p. 519) ",41
649,FINLAND,JORF = Journal officiel de la République francaise,"Mar. 7 Act No. 103, to amend the provisions respecting equalisation laid down in the social insurance system for sickness and maternity insurance. (J.O.E.F. 16th April, 1944, p. 1090) Fr. 8 (B) ",41
650,FINLAND,JORF = Journal officiel de la République francaise,"Mar. 7 Act No. 105, respecting the organisation of the medico-social labour services. (J.O.E.F. 10th March, 1944, p. 731) Fr. 7 ",41
651,FINLAND,JORF = Journal officiel de la République francaise,"Mar. 14 Act No. 250, to facilitate the granting of maternity benefit, on their return from captivity, to former prisoners of war who are insured under the social insurance system. (J.O.E.F. 12th and 13th June, 1944, p. 1490) ",41
652,FINLAND,JORF = Journal officiel de la République francaise,"Mar. 15 Act No. 193, to amend the Act of 30th December, 1942, respecting the replenishment of the Guarantee Fund provided for by section 24 of the Act of 9th April, 1898%, respecting industrial accidents. (J.O.E.F. 27th April, 1944, p. 1162) ",41
653,FINLAND,JORF = Journal officiel de la République francaise,"Apr. 20 Act No. 192, to amend sections 9 and 20 of the Act of 2nd Decem- .- ber, 1940, respecting the corporative organisation of agriculture”. (J.0.E.F. 22nd April, 1940, p. 1134) ",41
654,FINLAND,JORF = Journal officiel de la République francaise,"Apr. 22 Act No. 206, respecting night work in bakeries [authorises temporary exemption from the provisions of section 20 of the Second Book of the Labour Code]. (J.O.E.F. 23rd April, 1944, p. 1142) ",41
655,FINLAND,JORF = Journal officiel de la République francaise,"Apr. 24 Act No. 187, to amend Act No. 27 of 6th January, 1942, respecting admission to social insurance™ (J.O.E.F. 26th April, 1944. p. 1154) Fr. 8 (C) ",41
656,FINLAND,JORF = Journal officiel de la République francaise,"Apr. 28 Decree No. 1341, to extend the application of Decree No. 1365 of 11th May, 1943 (utilisation and redistribution of manpower). (J.O.E.F. 26th and 27th June, 1944, pp. 1643-1644) ",41
657,FINLAND,JORF = Journal officiel de la République francaise,"May 20 Act No. 259, to amend Act No. 10 of 8th January, 1944, respecting compensation for loss of wages resulting from circumstances arising out of the state of war, (J.O.E.F. 26th May, 1944, pp. 1374- 1375) Fr. 9 (B) ",41
658,FINLAND,JORF = Journal officiel de la République francaise,"May 22 Act No. 233, respecting the financial stability of the social insurance system. (J.O.E.F. 31st May, 1944, pp. 1406-1407) Fr. 8 (D) ",41
659,FINLAND,JORF = Journal officiel de la République francaise,"June 2 Act No. 263, respecting the situation, in regard to pension rights, of persons covered by the Act of 14th April, 1924, by special systems or by employers’ pension institutions, who work whether in France or in Germany under the scheme for releasing prisoners of war, the Act of 4th September, 1942, concerning the redistribution of manpower™,.or the legislation dealing with compulsory labour service. (J.O.E.F. 5th July, 1944, p. 1702) ",41
660,FINLAND,JORF = Journal officiel de la République francaise,J.O.E.F. = Journal officiel de PEtat frangais. ,41
661,FINLAND,JORF = Journal officiel de la République francaise,"L.S. 1929 (Fr. 5). — “LS. 1942 (Fr. 1, A). L S. 1938 (Fr. 9, B). — *L.S. 1942 (Fy. 1 and 15); 1943 (Indexes I, p. 8, ",41
662,FINLAND,JORF = Journal officiel de la République francaise,"Mar. 16). — “LS. 1942 (Fr. 9, A). ",41
663,FINLAND,JORF = Journal officiel de la République francaise,1944—Indexes H — 42 — ,42
664,FINLAND,JORF = Journal officiel de la République francaise,"June 2 Act No. 265, respecting workers who have received a direction t) work in France under. the Acts of 4th September, 1942”, and 16th February, 1943” [application of Act No. 259 of 4th May, 1943]. (J.O.E.F, 12th and 13th June, 1944, p. 1490) ",42
665,FINLAND,JORF = Journal officiel de la République francaise,"June 10 Act No. 314, to dissolve the work centres for young people. (J.0.E.F. 12th and 13th June, 1944, p. 1490) ",42
666,FINLAND,JORF = Journal officiel de la République francaise,"June 16 Act No. 310, to amend [section 78 of] the Act of 13th December, 1926, to issue a Seamen’s Code™. (J.O.E.F. 22nd June, 1944, p. 1586) ",42
667,FINLAND,JORF = Journal officiel de la République francaise,"June 16 Act No. 51, to provide for the compulsory labelling of receptacles containing solutions with a noxious product as basis. (J.O.E.F, Oth July, 1944, p. 1750) ",42
668,FINLAND,JORF = Journal officiel de la République francaise,"July 5 Act No. 334, to make an addition to section 1 of the Act of 29th March, 1941, to institute a single wage allowance, as amended by the Act of 6th July, 1943. (J.O.E.F. llth July, 1944, p. 1766) ",42
669,FINLAND,JORF = Journal officiel de la République francaise,"July 15 Act No. 360, to amend Acts No. 10 of 8th January, 1944, and No. 259 of 20th May, 1944, respecting compensation for loss of wages resulting from circumstances arising out of the state of war [amends subsections (1) and (4) of section 7]. (J.O.E.F. 19th July, 1944, pp. 1829-1830) ",42
670,FINLAND,JORF = Journal officiel de la République francaise,"July 20 Act No. 367, to amend the system of holidays with pay. (J. 0. EF. 29th July, 1944, pp. 1918-1919) Fr. 6 ",42
671,FRANCE DEPENDENCIES,French West Africa,"Sept. 16 Order No. 2599, to promulgate the Decree of 7th August, 1944, respecting the institution of industrial associations, in French West Africa, French Equatorial Africa, French Cameroons, French Togo- an and French Somaliland [L.S. 1944 (Fr. 2)]. (J.O.A. pp. 661- 663 ",42
672,FRANCE DEPENDENCIES,French West Africa,"Sept. 16 Order No. 2600, to prescribe the conditions for the application of section 5 of the Decree of 7th August, 1944, respecting industrial associations [conditions to be satished by members of committees of management}. (J.O.A. p. 663) ",42
673,FRANCE DEPENDENCIES,French West Africa,"Oct. 14 Order No. 2824, to promulgate the Ordinance of 18th August, 1944, to extend to French West Africa, Martinique, Guadeloupe and French Guiana the scope of the application of the Acts and Decrees which guarantee to service-men the maintenance of their contract of employment. (J.O.A. pp. 724-725) ",42
674,FRANCE DEPENDENCIES,Guadeloupe,"Mar. 2 Order No. 340, to fix the wages of workers in bakeries [section 3 prohibits night work]. (J.0.G. 4th March, 1944, p. 120) ",42
675,FRANCE DEPENDENCIES,Guadeloupe,"Mar. 8 Order No. 360, to provide for the organisation of -the Labour and Social Welfare Service of Guadeloupe and Dependencies. (J.0.G. llth March, 1944, pp. 130-131) ",42
676,FRANCE DEPENDENCIES,Guadeloupe,"Aug. 21 Order No. 1270, to amend the Order of 9th August, 1939, which repeals the Order of 25th June, 1938, and lays down rules for the application in Guadeloupe of the Decree of 14th December, 1936, to extend the Act of 20th June, -1936, to institute annual holidays with pay”s, to Guadeloupe and certain other colonies. (J.O.G. 26th August, 1944, p. 578) . ",42
677,FRANCE DEPENDENCIES,Guadeloupe,J.0.A. = Journal offictel de P Afrique occidentale francaise. ,42
678,FRANCE DEPENDENCIES,Guadeloupe,"3b S. 1942 (Fr. 11, A). — *LS. 1943 (Fr. 2, A). — ""LS. 1926 (Fr. 13); amendments: 1934 (Fr. 7). — “#L.S. 1936 ‘(Fr.°6, A). : + 43 — 1944— Indexes If Sept. 15 Order No. 1,425, to attach the Colonial Employment Office to the ",42
679,FRANCE DEPENDENCIES,Guadeloupe,Labour and Social Welfare Service of Guadeloupe. (J.O.G. 23rd ,43
680,FRANCE DEPENDENCIES,Guadeloupe,"September, 1944, p. 658) Nov. 10 Order. No. 1765, to promulgate in Guadeloupe the Decree of 17th ",43
681,FRANCE DEPENDENCIES,Guadeloupe,"August, 1944, to provide tor the establishment of a staff of labour ",43
682,FRANCE DEPENDENCIES,Guadeloupe,inspectors for the colonies [L.S. 1944 (Fr. 3)]. (J.0.G. 18th ,43
683,FRANCE DEPENDENCIES,Guadeloupe,"November, 1944, p. 793) GERMANY Jan. 5 Instructions relating to protection in employment of alien workers ",43
684,FRANCE DEPENDENCIES,Guadeloupe,"and workers from the East. (RABL, pp. 22-23) Mar. 25 Order respecting the conditions of employment of workers from ",43
685,FRANCE DEPENDENCIES,Guadeloupe,"the East. (RGBL. pp. 68-70) Mar. 26 Order to provide for the administration of, and to supplement, the ",43
686,FRANCE DEPENDENCIES,Guadeloupe,"Order of 25th March, 1944, respecting the conditions of employment ",43
687,FRANCE DEPENDENCIES,Guadeloupe,of workers from the East. (RGBL. pp. 70-73) Apr. 8 Proclamation respecting the period of service of girls and young ,43
688,FRANCE DEPENDENCIES,Guadeloupe,women in the National Labour Service. (RGBL. p. 97) Apr. 19 Order respecting the application of division II] of the Order of ,43
689,FRANCE DEPENDENCIES,Guadeloupe,"25th March,. 1944, respecting the conditions of _employment at ",43
690,FRANCE DEPENDENCIES,Guadeloupe,workers from the East. (RGBL. p. 103) May 5 Notification respecting the ratification of the Third Franco-German ,43
691,FRANCE DEPENDENCIES,Guadeloupe,Agreement [dated 11th March; 1944] respecting social insurance ,43
692,FRANCE DEPENDENCIES,Guadeloupe,"First and Second Agreements were made on 14th October, 1941 and ",43
693,FRANCE DEPENDENCIES,Guadeloupe,"16th May, 1943]. (Reicharbeitsblatt, 25th May, 1944, No. 14/15, ",43
694,FRANCE DEPENDENCIES,Guadeloupe,"Part Il, p. 122) , May 13 - Order to amend the Order of 1st April, 1937, to promote the ",43
695,FRANCE DEPENDENCIES,Guadeloupe,construction of workers’ dwellings. (RGBL. p. 119) June 10 Second Order respecting the registration of men and women for ,43
696,FRANCE DEPENDENCIES,Guadeloupe,duties connected with national defence [supplements the Order of ,43
697,FRANCE DEPENDENCIES,Guadeloupe,"27th January, 1943""]. (RGBL. pp. 133-134) June 29 Instructions regulating the conditions of employment of workers ",43
698,FRANCE DEPENDENCIES,Guadeloupe,from the East employed in agriculture. (RABL. pp. 239-242) July 24 Instructions regulating the conditions of employment of women ,43
699,FRANCE DEPENDENCIES,Guadeloupe,workers from the East employed in domestic service. (RABL. ,43
700,FRANCE DEPENDENCIES,Guadeloupe,pp. 242-245) July 25 Proclamation respecting total mobilisation of the nation for war. ,43
701,FRANCE DEPENDENCIES,Guadeloupe,(RGBL. pp. 161-162) July 28 Third Order respecting the registration of men and women for ,43
702,FRANCE DEPENDENCIES,Guadeloupe,duties connected with national defence [age for women raised to ,43
703,FRANCE DEPENDENCIES,Guadeloupe,fifty]. (RGBL. p. 168) Aug. 29 Fourth Order respecting the registration of men and women for ,43
704,FRANCE DEPENDENCIES,Guadeloupe,duties connected with national defence. (RGBL. p. 190; RABL. ,43
705,FRANCE DEPENDENCIES,Guadeloupe,p. 310) . Aug. 31 Order to institute the sixty-hour week. (RGBL. p. 191; RABL. ,43
706,FRANCE DEPENDENCIES,Guadeloupe,"pp. 303-304): Sept. 21 Notification respecting the Third Agreement [dated 5th September, ",43
707,FRANCE DEPENDENCIES,Guadeloupe,"1944] to amend the Germano-Croat Agreément [of 10th December, ",43
708,FRANCE DEPENDENCIES,Guadeloupe,"1941] respecting social insurance. (RABL. Part II, p. 257) ",43
709,FRANCE DEPENDENCIES,RGBL = Reichsgesetsblatt Part 1,"LS. 1943 (Ger. 3, A). ",43
710,FRANCE DEPENDENCIES,RGBL = Reichsgesetsblatt Part 1,1944—- Indexes IT — 44 — GREAT BRITAIN: See United Kingdom of Great Britain and Northern ,44
711,FRANCE DEPENDENCIES,RGBL = Reichsgesetsblatt Part 1,relan ,44
712,GREECE,,"June 26 Act No. 3276, respecting collective agreements for seamen’s work, repeals Act No. 6209 of 28th July, 1934""]. (E.K.-27th June, 1944, No. 24, pp. 1-3) Gr. 1 ",44
713,GREECE,,"Aug. 5 Act No. 3296, to amend Act No. 3140 [of llth January, 1943} respecting the requisition and use of ships [provides that a seamen’s representative shall be added to the commission]. (E.K. 12th August, 1944, No. 28, p. 3) ",44
714,GREECE,,"Aug. 11 Act No. 3304, to set up a Mercantile Marine Council [includes a seamen’s representative]. (E.K. 12th August, 1944, No. 28, pp. 9-10) ",44
715,GUATEMALA,,"Apr. 10 Decree of the Legislature No. 2773, to ratify Decree of the Executive No. 3064 of 27th July, 1943, to provide for the fixing of minimum wages”. (D.C.A. Vol. XL, p. 451 ",44
716,GUATEMALA,,"May 17 Decree No. 3106, to require that all words or sentences describing Chinese nationals as undesirable shall be removed from the legisla- tion in force. (D.C.A. Vol. XL, p. 665) ",44
717,GUATEMALA,,"Aug. 11 Decree No. 3132, respecting the immigration of Chinese Nationals. (D.C.A. Vol. XLI, p. 312) ",44
718,GUATEMALA,,"Nov. 28 Decree No. 18, to repeal the Constitution of the Republic [certain provisions continued in operation pending promulgation of new Constitution]. (D.C.A. Vol. XLII, pp. 150-151) ",44
719,GUATEMALA,,"Dec. 12 Decree of the Legislature No. 5, to approve Decree No. 18 of the Revolutionary Committee of Government, dated 28th November, 1944 [repeal of the Constitution], subject to certain amendments. (D.C.A. Vol. XLII, pp. 265-266) ",44
720,GUATEMALA,,"Dec. 16 Decree of the Legislature No. 10, to amend Decree No. 1781 (Aliens’ Act), dated 25th January, 1936 [section 9: persons entering the country in search of employment]. (D.C.A. Vol. XLII, pp. 266-267) ",44
721,HAITI,,"Jan. 12 Legislative Decree No. 348, to lay down new rules governing the status of married women engaged i in employment for remuneration. Le Moniteur, pp. 36-37) ",44
722,HAITI,,"May 12 Decree No. 270, to set up in the Department of External Relations a National Commission to study post-war problems. (Le Moniteur, p. 425) ",44
723,HAITI,,"Nov. 30 Legislative Decree No. 463, to modify section 1 of the Legislative Decree of 28th April, 1939, relating to the Social Assistance Fund. (Le Moniteur, pp. 993-994) ",44
724,HONDURAS,,"Feb. 17 Order No. 290, to set up a Honduran Committee on Post-War Problems [to co-operate in the preparation of the Inter-American Technical Economic Conference]. (La Gaceta, 13th July, 1944, Vol. LXIX, No. 12,350, pp. 2-3) ",44
725,HONDURAS,,"Mar. 3 Decree No. 61, respecting the immigration of Chinese [prohibition of discrimination on racial grounds}. (La Gaceta, 11th March, 1944, Vol. LXIX, No. 12,253, p. 1) ",44
726,HONDURAS,,"E.K. = Government Gazette, London, Part 1. ",44
727,HONDURAS,,D.C.A. = Diario de Centro América. ,44
728,HONDURAS,,L.S. 1934 (Gr. 12). — *L.S. 1943 (Guat. 1). 45 — 1944—Indexes II ,44
729,HUNGARY,,"Feb. 7 Order No. 80,500, respecting the recruiting of agricultural workers and the reorganisation of the system of contracting for the carrying out % agricultural work. (B.K. 20th February, 1944, No. 41, pp. 2-3 ",45
730,HUNGARY,,"Feb. 21 Order No. 236,000, to amend Order No. 300/1942 [dated 31st March, 1942] respecting pension insurance for wage-earning and certain salaried employees in undertakings covered by the Mining Act or the undertakings connected therewith, and for the members of the families of such persons. (B.K. 23rd February, 1944, No. 43, pp. 1-4) ",45
731,HUNGARY,,"Apr. 5 Order No. 1350, concerning the national organisation of employment exchanges. (B.K. 13th April, 1944, No. 82, pp. 1-2) ",45
732,HUNGARY,,"Apr. 7 Order No. 1340, to amend and make additions to certain provisions of Act No. XXXVI of 1938 [dated 28th December, 1938] respecting family allowances for employees in industry and commerce an in mining and metallurgical undertakings. (B.K. 12th April, 1944, No. 81, pp. 1-2) ",45
733,HUNGARY,,"Apr. 26 Order No. 1540, to exclude Jews from intellectual employment and occupations. (B.K. 26th April, 1944, No. 93, pp. 1-2) ",45
734,HUNGARY,,"Apr. 26 Order No. 1640, to amend certain provisions respecting the com- pulsory insurance of wage-earning and salaried employees in agri- culture [amends in particular Act No. XXXVI of 1936, respecting insurance for salaried employees in agriculture”). (B.K. 30th April, 1944, No. 97, pp. 2-4) ",45
735,HUNGARY,,"Apr. 26 Order No. 1650, to make further additions to certain provisions relating to old age insurance for wage-earning employees in agri- culture and to insurance in respect of old age, invalidity and death for salaried employees in agriculture. (B.K. 30th April, 1944, No. 97, p. 4) ",45
736,HUNGARY,,"Apr. 26 Order No. 1590, to assure the necessary manpower for agriculture. (B.K. 28th April, 1944, No. 95, pp. 1-2) ",45
737,HUNGARY,,"May 10 Order No. 1770, to dissolve the autonomous administration of the social insurance carriers. (B.K. 13th May, 1944, No. 107, pp. 1-2) ",45
738,HUNGARY,,"May 17 Order No. 1850, to ensure the performance of compulsory work. (B.K. 23rd May, 1944, No. 115, p. 1) ",45
739,HUNGARY,,"June 27 Order No. 239,900, to amend Order No. 300/1942 [dated 31st March, 1942] respecting pension insurance for wage-earning and certain salaried employees in undertakings covered by the Mining Act and the industrial undertakings connected therewith and for the members of the families of such persons. (B.K. 2nd July, 1944, No. 147, p. 2) ",45
740,HUNGARY,,"June 28 Order No. 2500, to amend certain provisions of Act No. XL of 1928 relating to compulsory old age, invalidity, widows’ and orphans’ insurance™. (B.K. 2nd July, 1944, No. 147, p. 2) ",45
741,HUNGARY,,"June 28 Order No. 3000, to appoint Ist July, 1944, as the date of the coming into operation of old age, invalidity, widows’ and orphans’ insurance for domestic employees. (B.K. 2nd July, 1944, No. 147, p. 2) ",45
742,HUNGARY,,B.K. = Budapesti Koéslony. ,45
743,HUNGARY,,"LS. 1936 (Hung. 6). LS. 1928 (Hung. 4); amendments: 1931 (Hung. 4, ss. 36-52); 1932 (Hung. 4, A, B, D and G); 1933 (Hung. 4, ss 26-35); 1936 (Hung. 4); 1937 (Hung. 4). ",45
744,HUNGARY,,1944—Indexes If — 46 — ,46
745,HUNGARY,,"July 8 - Order No. 240,000, to regulate certain matters relating to old age, ",46
746,HUNGARY,,"Doe invalidity, widows’ and orphans’ insurance for domestic employees. ",46
747,HUNGARY,,"a! (B.K. 9th July, 1944, No. 153, p. 10) ",46
748,HUNGARY,,"July 12 Order No. 32,000, to suppress private fee- -charging einployment agencies. (B.K. 16th July, 1944, No. 159, pp. 4-5) .. duly 22 Order No. 2700, to set up a united organisation - of Hungarian industrial workers, (B.K. 23rd July, 1944, No. 165, pp. 2-5) ",46
749,HUNGARY,,"Aug. 2 Order No. 2830, to make additions to Order No. 1770 [of 10th May, 1944] respecting the dissolution of the autonomous administration of A social insurance carriers. (B.K. 12th August, 1944, No. 182, p. . . ",46
750,HUNGARY,,"Aug. 9 ~. Order No. 2940, to add to the schedule of occupational -diseases ",46
751,HUNGARY,,"me which give a right to compensation [in- the schedule given in Order No. 7600 of 30th December, 1936, adds the following words to Loot the list of operations corresponding to silicosis: “All processes in co coal or metal mines which entail exposure to silica dust”]. (B.K. 13th August, 1944, No. 183, Pp. 2) Aug. 10 Order No. 2970, to create and organise a national .commission on agricultural manpower. (B.K. 26th August, 1944, No. 194, pp. 1-2) Aug. 25 Order No. 40,800, to reorganise the payment for overtime and i work done on Sundays, and holidays. (B.K. 26th August, 1944, No. 194, pp. 4-5) ",46
752,HUNGARY,,"Sept. 1 Order No. 3,330, to increase the basic old age and invalidity pension fixed in section 50 of Act No. XL of 1928"". (B.K. 8th September, 1944, No. 205, p. 3) ",46
753,HUNGARY,,"Sept.. 6 Ordinance No. 3220, relating to the registration of manpower and the declaration to be furnished by wage- earning employees. (B.K. 8th September, 1944, No. 205, pp. 2-3) ",46
754,HUNGARY,,"Sept. 22 Order No. 43,600, to regulate the employment of foremen and workers employed in mines and metallurgical establishments. (B. K. 24th September, 1944, No. 218, p. 4) Oct. 7° Order No. 241,640, to amend Order No. 300/1942 {dated 31st March, 1942] respecting pension insurance for wage-earning and certain salaried employees in undertakings covered by the Mining Act and in undertakings connected therewith and for members of the families of such persons, and to.amend Order .No. 268,300/1943 which amends it. (B.K. October, 1944, No. 230, p. 1) CENTRAL GOVERNMENT Jan. 31 ‘An Ordinance to constitute a fund for the financing of activities to promote the welfare of labour employed in the coal-mining industry. No. VII of 1944. Coal Mines Labour Welfare Fund Ordinance, 1944, (G.I. Extraordinary, 3lst January, 1944, pp. 48-50) Ind. 1 (A) ",46
755,HUNGARY,,"Mar. 7 An Act: further to amend the Coal Mines Safety (Stowing) Act, 1939. Wo. III of 1944. Coal Mines Safety (Stowing) Amendment Act, 1944. (GJ. Part IV, p. 17) ",46
756,HUNGARY,,B.K. = Budapesti Késlony. ,46
757,HUNGARY,,"PLS, 1936 (Hung. 5). 47 — 1944—Indexes Ii ",46
758,HUNGARY,,"Mar. 27 An Act further to amend the Indian Merchant Shipping Act, 1923* amends section 209A re pilgrim ships]. No. IX of 1944. Merchant Shipping (Amendment) Act, 1944. (GI. Part IV, pp. 25-26) ",47
759,HUNGARY,,"Apr. 26 An Act further to amend the Factories Act, 1934 [amends sections 9, 19, 23, 45 and 54]. No. XIV of 1944. Factories (Amendment) Act, 1944. (G.I. Part IV, p. 46) ",47
760,HUNGARY,,"May 13 An Ordinance to amend the Railways (Employment of Military Personnel) Ordinance, 1942. No. XVIII of 1944. Railways (Em- ployment of Military Personnel) Amendment Ordinance, 1944. (G.I, Extraordinary, 26th May, 1944) ",47
761,HUNGARY,,"May 20 An Ordinance to take power to require the performance by certain persons of services in British ships. No. XX of 1944, Service in Ships (Requisition) Ordinance 1944. (G.I. Extraordi- nary, 20th May, 1944) ",47
762,HUNGARY,,"May 27 An Ordinance to amend the Discipline of Seamen Ordinance, 1943 (No. XXIV of 1943). No. XXIII of 1944. Discipline of Seamen (Amendment) Ordinance, 1944. (G.I. Extraordinary, 27th May, 1944) ",47
763,HUNGARY,,"June 24 An Ordinance to amend the Coal Mines Labour Welfare Fund Ordinance, 1944. No. XXVII of 1944. Coal Mines Labour Welfare Fund (Amendment) Ordinance, 1944. (G.I. Extraordinary, 24th June, 1944) Ind. 1 (B) ",47
764,HUNGARY,,"July 5 Notification No. 36-W (External Affairs Department), to direct that the Coal Mines Labour Welfare Fund (Amendment) Ordinance, 1944 (No. XXVII of 1944) shall apply to British Baluchistan. (G.I. Part I, Section 1, p. 902) ",47
765,HUNGARY,,"July 5 Notification No. TRC (I) I, under the National Service (Technical Personnel) Ordinance, 1940 (No. II of 1940)”, to declare appren- tices and learners under certain conditions to be technical personnel for the purposes of the said Ordinance. (G.I. Part I, Section 1, p. 929) ",47
766,HUNGARY,,"July 7 Notification No. TRC (1) I, under the National Service (Technical Personnel) Ordinance, 1940 (No. II of 1940)”, to direct that persons normally employed in certain specified capacities shall be deemed to be technical personnel for the purposes of the said Ordinance. (G.I. Part I, Section 1, p. 929) ",47
